date,piid,agency,ceiling_value,value,update_date,fpds_status,fpds_link,vendor,description
2/14/2025,47QSWA20D001D,General Services Administration,52700000,52700000,2/14/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QSWA20D001D&modNumber=PO0032&idvAgencyID=&idvPIID=&contractType=IDV,The Providencia Group LLC,Human and Social Services Provider
2/19/2025,47QMCB18D0007,General Services Administration,3000000,0,2/20/2025,LEGAL CONTRACT CANCELLATION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QMCB18D0007&modNumber=PO0017&idvAgencyID=&idvPIID=&contractType=IDV,"TBS FACILITY SERVICES GROUP, LLC",FEDERAL SUPPLY SCHEDULE CONTRACT
1/30/2025,47QSSC25D000A,General Services Administration,3117029,0,1/31/2025,LEGAL CONTRACT CANCELLATION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QSSC25D000A&modNumber=PS0002&idvAgencyID=&idvPIID=&contractType=IDV,ADDEV VMS Inc,Pressure Sensitive Tapes(Used on Military Applications)
,47HAA020F0221,General Services Administration,976226,7154,2/3/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4773&PIID=47HAA020F0221&modNumber=PO0007&idvAgencyID=&idvPIID=GSH1416AAA0019&contractType=AWARD,"WHEELHOUSE GROUP, INC., THE",Executive Coaching and Facilitation Services
2/5/2025,47QPCA24F0071,General Services Administration,26500,11500,2/6/2025,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0071&modNumber=P00003&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS OROS Strategy Workshop
2/10/2025,47QPCA22P0006,General Services Administration,54173,36353,2/12/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA22P0006&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,BUREAU OF NATIONAL AFFAIRS INC,MIA SUBSCRIPTION
2/5/2025,47QSMA25A0001,General Services Administration,68182,46123,2/5/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QSMA25A0001&modNumber=0&idvAgencyID=&idvPIID=&contractType=IDV,Cadmus,Executive Coaching
2/3/2025,47QPCA24F0050,General Services Administration,275368,67275,2/4/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0050&modNumber=P00002&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS Accelerators Program Support
2/6/2025,47QPCA23F0030,General Services Administration,684059,112460,2/7/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA23F0030&modNumber=P00006&idvAgencyID=&idvPIID=47QPCA21A0010&contractType=AWARD,AMIVERO LLC,TTS USAGov Complex Financial Project Support
2/4/2025,47QPCA24F0066,General Services Administration,292099,146957,2/4/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0066&modNumber=P00002&idvAgencyID=&idvPIID=47QPCA21A0010&contractType=AWARD,AMIVERO LLC,TTS login.gov Partnerships Program Analyst
2/10/2025,47HAA023P0006,General Services Administration,288477,184575,2/12/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4773&PIID=47HAA023P0006&modNumber=PS0002&idvAgencyID=&idvPIID=&contractType=AWARD,"BLOOMBERG INDUSTRY GROUP, INC.",THE PURCHASE IS FOR BLOOMBERG LEGAL SUBSCRIPTION SERVICES
Contract expiring and no option to be exercised,47QMCB24F000C,General Services Administration,340512,215016,2/3/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QMCB24F000C&modNumber=PA0003&idvAgencyID=&idvPIID=47QMCB22A0002&contractType=AWARD,INNOVATIVE CONSULTING & MANAGEMENT SERVICES LLC,"Administrative contract support services (e.g., contract filing, reviewing offers for completeness, etc.)"
2/5/2025,47QPCA24F0027,General Services Administration,453196,216596,2/6/2025,CHANGE ORDER,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0027&modNumber=P00002&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS Outreach Internal and Marketing support
2/4/2025,47QPCA24F0013,General Services Administration,974477,401069,2/4/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0013&modNumber=P00002&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS American Rescue Plan (ARP) Program Support Call Order
2/4/2025,47QPCA24F0046,General Services Administration,561555,427762,2/4/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0046&modNumber=P00002&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS Solutions and IAE PMO Support
2/5/2025,47QPCA24F0021,General Services Administration,707737,557821,2/6/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0021&modNumber=0&idvAgencyID=&idvPIID=GS02F0078P&contractType=AWARD,"WASHINGTON CENTER FOR INTERNSHIPS AND ACADEMIC SEMINARS, ",TTS Civic Digital Fellows (Summer Internships)
2/6/2025,47PB0124F0048,General Services Administration,752170,572478,2/10/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PB0124F0048&modNumber=PA0005&idvAgencyID=&idvPIID=47PB0123A0003&contractType=AWARD,"RIPPLE EFFECT COMMUNICATIONS, INC.","BPA CALL 3 FOR MARKETING AND COMMUNICATION SUPPORT FOR THE GROW OUR VENDOR COMMUNITY INITIATIVE JUNE 10,"
2/5/2025,47QPCA24F0061,General Services Administration,835057,608063,2/6/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0061&modNumber=P00003&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS ARP Delivery Branch Performance Measurement LLC
2/4/2025,47QPCA24F0019,General Services Administration,893411,643431,2/4/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0019&modNumber=P00006&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS Front Office Program Support
2/3/2025,47QPCA22F0039,General Services Administration,9433515,662598,2/3/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA22F0039&modNumber=P00007&idvAgencyID=&idvPIID=47QPCA21A0008&contractType=AWARD,BIXAL SOLUTIONS INCORPORATED," User research and design, including building research protocol and methodology as well as recruiting a diverse group of research participants,"
1/31/2025,GS10F0323Y,General Services Administration,8940000,830000,1/31/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=GS10F0323Y&modNumber=PSA888&idvAgencyID=&idvPIID=&contractType=IDV,"INFORMATION MANAGEMENT RESOURCES, INC.",Contract and data support
1/24/2025,47QPCA23F0027,General Services Administration,7348340,844600,2/5/2025,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA23F0027&modNumber=P00002&idvAgencyID=&idvPIID=47QPCA21A0009&contractType=AWARD,"FEARLESS SOLUTIONS, LLC",TTS Login.gov Infratructure Services
,47QTCB21A0003,General Services Administration,3452857,889513,2/3/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QTCB21A0003&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=IDV,Java Production Inc (JPI),"ETSS Technical Support -  supports ETS in its role of ensuring contractual technical compliance and ongoing technical refreshment or replacement of contracts. The TS&CS contractor will provide  support to the NGNI acquisition team with technical and solution set development for emerging and evolving technologies. The contractor shall provide on-going technical and engineering subject matter expertise in defining telecommunications and infrastructure modernization requirements. This activity will function as a technical consultant to GSA to identify customer agency requirements and provide guidance using industry best practices and experience with enterprise network architectures to provide recommendations that will aid agencies with acquiring high-performing, modernized, next generation IT services."
9/27/2025,47PA0122F0046,General Services Administration,3357559,1401960,2/10/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PA0122F0046&modNumber=PA0003&idvAgencyID=&idvPIID=GS00F056CA&contractType=AWARD,"SIGNET PARTNERS, A CORPORATION",REAL ESTATE VALUATION SUPPORT SERVICES
2/3/2025,47QPCA24F0018,General Services Administration,4499790,1914511,2/4/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0018&modNumber=P00002&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS FedRAMP PMO support
1/31/2025,47PA0122F0047,General Services Administration,5712309,2664278,2/7/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PA0122F0047&modNumber=PA0010&idvAgencyID=&idvPIID=GS10F233AA&contractType=AWARD,"MIRACORP, INC.",Contract Support
2/5/2025,47QPCA24F0006,General Services Administration,4629752,2852109,2/6/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA24F0006&modNumber=P00006&idvAgencyID=&idvPIID=47QPCA24A0001&contractType=AWARD,"CLEARING, INC., THE",TTS 10x program and project management support BPA
1/23/2025,47HAA024F0147,General Services Administration,5979853,3028077,1/23/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4773&PIID=47HAA024F0147&modNumber=PS0001&idvAgencyID=&idvPIID=47HAA023A0004&contractType=AWARD,"Management Science and Innovation, LLC",DEIA Training
,47QFCA22F0036,General Services Administration,7645156,4096125,2/3/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QFCA22F0036&modNumber=P00004&idvAgencyID=&idvPIID=47QRAA21D000W&contractType=AWARD,"HIVE Group, LLC","The scope of this TO is to provide operational and business support to the AAS PMO. As part of AAS Forward, the contractor under Task 6 provides strategic business plan and organziational support services.  This task will be descoped and a stop work order issued."
2/3/2025,47QPCA23F0026,General Services Administration,7068885,4293629,2/3/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA23F0026&modNumber=P00005&idvAgencyID=&idvPIID=47QRAA21D001T&contractType=AWARD,"CENSEO CONSULTING GROUP, INC.",Digital.gov - PMO support to take action to increase diversity and inclusion among community leads and members
2/3/2025,47QPCA22F0042,General Services Administration,8484090,5400000,2/3/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QPCA22F0042&modNumber=P00004&idvAgencyID=&idvPIID=GS00F347CA&contractType=AWARD,AMERICAN INSTITUTES FOR RESEARCH IN THE BEHAVIORAL SCIENCES,ARP National Evaluation
1/22/2025,GS00F084DA,General Services Administration,5936287,5936287,2/18/2025,LEGAL CONTRACT CANCELLATION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=GS00F084DA&modNumber=PO0028&idvAgencyID=&idvPIID=&contractType=IDV,"GLOBAL CORRECTIONS GROUP, LLC",FEDERAL SUPPLY SCHEDULE CONTRACT
2/7/2025,05GA0A22P0013,Government Accountability Office,448270,197669,2/13/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=0559&PIID=05GA0A22P0013&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,Politico,Environment & Energy Electronic News Source(s) Requirement
2/25/2025,86615123F00013,Housing and Urban Development,7265,0,2/26/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86615123F00013&modNumber=P00001&idvAgencyID=&idvPIID=86615123A00002&contractType=AWARD,WEST PUBLISHING CORPORATION,"ONLINE LEGAL RESEARCH AND RELATED SUBSCRIPTION SERVICES FOR HUD'S OLHCHH OFFICE USERS AS DESCRIBED IN EACH OF THE CONTRACT LINE ITEMS (CLIN'S) AND THE ATTACHMENTS FOR BASE YEAR, PLUS FOUR OPTION YEARS, OR A TOTAL OF FIVE YEARS."
2/18/2025,86614924F00048,Housing and Urban Development,608098,0,2/19/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614924F00048&modNumber=P00002&idvAgencyID=&idvPIID=GS00F101CA&contractType=AWARD,"ECONOMETRICA, INC.",NEW SOLE SOURCE CONTRACT
2/19/2025,86614623F00003,Housing and Urban Development,725846,0,2/20/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614623F00003&modNumber=P00004&idvAgencyID=&idvPIID=GS10F0281S&contractType=AWARD,SOCIAL POLICY RESEARCH ASSOCIATES INC,EVALUATION OF THE EMERGENCY HOUSING VOUCHER (EHV) PROGRAM
2/18/2025,86614822C00014,Housing and Urban Development,789821,0,2/19/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614822C00014&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,SUMMIT CONSULTING LLC,"PD&R WILL PROCURE THE SERVICES OF A CONTRACTOR TO DESCRIBE 1) THE NEEDS, PREFERENCES, AND EARLY CHILDCARE SOLUTIONS USED BY HUD-ASSISTED FAMILIES, 2) HOW HUD-ASSISTED FAMILIES ENGAGE WITH EARLY CHILDCARE ASSISTANCE PROGRAMS, 3) THE CURRENT AVAILA"
2/12/2025,86615724F00024,Housing and Urban Development,2638651,0,2/18/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86615724F00024&modNumber=P00001&idvAgencyID=&idvPIID=86615324A00002&contractType=AWARD,"JONES LANG LASALLE AMERICAS, INC.","MULTIFAMILY ASSESSMENT CONTRACTORS FOR GREEN RESILIENT AND RETROFIT PROGRAM, PROJECT #2"
2/12/2025,86615724F00021,Housing and Urban Development,2665252,0,2/18/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86615724F00021&modNumber=P00001&idvAgencyID=&idvPIID=86615324A00002&contractType=AWARD,"JONES LANG LASALLE AMERICAS, INC.","MULTIFAMILY ASSESSMENT CONTRACTORS FOR GREEN RESILIENT AND RETROFIT PROGRAM (GRRP), PROJECT #1"
2/13/2025,86615724F00029,Housing and Urban Development,2824708,0,2/18/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86615724F00029&modNumber=P00002&idvAgencyID=&idvPIID=86615324A00005&contractType=AWARD,GUIDEHOUSE INC.,MULTIFAMILY ASSESSMENT CONTRACTORS FOR GREEN RESILIENT AND RETROFIT PROGRAM
2/12/2025,86615724F00030,Housing and Urban Development,3931528,0,2/18/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86615724F00030&modNumber=P00002&idvAgencyID=&idvPIID=86615324A00001&contractType=AWARD,DELOITTE CONSULTING LLP,MULTIFAMILY ASSESSMENT CONTRACTORS FOR GREEN RESILIENT AND RETROFIT PROGRAM
2/14/2025,86614822C00006,Housing and Urban Development,4290578,0,2/18/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614822C00006&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,ICUBE INC.,DATA PROGRAM SUPPORT SERVICES
2/13/2025,86614324P00016,Housing and Urban Development,3000,2700,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614324P00016&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,1670BRDWY,Building services not covered by lease
2/13/2025,86614321F00041,Housing and Urban Development,28389,8739,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614321F00041&modNumber=P00006&idvAgencyID=&idvPIID=GS03F0095V&contractType=AWARD,RediShred,Document destruction and removal services for Atlanta Regional Office
2/14/2025,86614822P00003,Housing and Urban Development,76000,19000,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614822P00003&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,Skillbuilders Inc,Remote Oracle APEX customized training and technical assistance.
2/12/2025,86614621F00003,Housing and Urban Development,41330,40000,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614621F00003&modNumber=P00005&idvAgencyID=&idvPIID=GS35F0265X&contractType=AWARD,IMMIXTECHNOLOGY INC.,3 -School Attendance Boundaries Data
2/14/2025,86614820F00021,Housing and Urban Development,74700,59760,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614820F00021&modNumber=P00007&idvAgencyID=&idvPIID=GS02F0048M&contractType=AWARD,Relx Inc.,Annual subscription for database search engine equal to Dun and Bradstreet and Equifax reports; 24 hour technical support access and access to online tutorial and learning guides.
2/6/2025,86614324P00002,Housing and Urban Development,82500,66000,2/11/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614324P00002&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,Partnership for Public Service,Human Capital Collaborative membership
2/13/2025,86614324F00049,Housing and Urban Development,300000,150000,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614324F00049&modNumber=P00001&idvAgencyID=&idvPIID=86614324A00003&contractType=AWARD,Ernst and Young LLC,OCAO Capital Planning Support Services (FY27-FY31)
2/10/2025,86614320C00001,Housing and Urban Development,754149,159840,2/11/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614320C00001&modNumber=P00008&idvAgencyID=&idvPIID=&contractType=AWARD,East Hill Video,Webinar Services (East Hill Video)
2/15/2025,86615123F00008,Housing and Urban Development,285601,175406,2/18/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86615123F00008&modNumber=P00004&idvAgencyID=&idvPIID=86615123A00004&contractType=AWARD,DYNAMIC-PRO INC.,EO14042 TECHNICAL EVALUATION PANEL (TEP) CHAIR SUPPORT SERVICES - PIH PROJECTS
2/13/2025,86614324F00020,Housing and Urban Development,750000,187500,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614324F00020&modNumber=P00002&idvAgencyID=&idvPIID=86614324A00003&contractType=AWARD,Ernst and Young LLC,Capital Planning Project Management and Support Services
2/11/2025,47QFDA23F0032,Housing and Urban Development,5312561,192290,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4732&PIID=47QFDA23F0032&modNumber=P00003&idvAgencyID=&idvPIID=47QFDA20A0015&contractType=AWARD,CGI FEDERAL INC.,Digital Asset Management Solution (DAMS)
2/6/2025,86614324F00051,Housing and Urban Development,348360,210910,2/11/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614324F00051&modNumber=P00001&idvAgencyID=&idvPIID=86614324A00007&contractType=AWARD,The Arbinger Company,Outward Mindset Training (DEI)
2/13/2025,86614122F00040,Housing and Urban Development,596639,214647,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86614122F00040&modNumber=P00006&idvAgencyID=&idvPIID=47QRAA18D00H1&contractType=AWARD,"Healthy Housing Solutions, Inc",Develop a Healthy Homes Training Plan with Input from a Lead and Healthy Homes Information Panel
2/12/2025,86615621F00010,Housing and Urban Development,272325,224972,2/25/2025,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8600&PIID=86615621F00010&modNumber=P00002&idvAgencyID=&idvPIID=86543E18D00002&contractType=AWARD,VENABLE LLP-1,GNMA Mortgage Backed Securities (MBS) Program Legal Support Services
